NIT Proveedor;Proveedor; Fecha del día de tráfico;Hora Pico;Tráfico Datos  Internacional (GB);Tráfico Datos   NAPs - Colombia (GB);Tráfico Datos  Acuerdos de tránsito o peering directo (GB);Tráfico Datos  Local (GB);Tráfico Datos  Total (GB)
800132211;HVTV;10/07/2021;18:00;0,00;0,00;35037,00;21748,00;831902,00
800132211;HVTV;11/07/2021;18:00;0,00;0,00;35226,00;23636,00;839764,00
800132211;HVTV;12/07/2021;18:00;0,00;0,00;36333,00;21694,00;820573,00
800132211;HVTV;13/07/2021;18:00;0,00;0,00;37759,00;22965,00;840909,00
830122566;MOVISTAR;30/03/2020;21:00;243192,00;28056,00;0,00;433498,00;11057536,00
830122566;MOVISTAR;31/03/2020;21:00;250370,00;24661,00;0,00;426019,00;11239411,00
830122566;MOVISTAR;01/04/2020;20:00;250718,00;30779,00;0,00;434892,00;11157959,00
830122566;MOVISTAR;02/04/2020;20:00;249028,00;28062,00;0,00;440210,00;11342813,00
830122566;MOVISTAR;03/04/2020;21:00;267815,00;27666,00;0,00;456462,00;11863900,00
830122566;MOVISTAR;04/04/2020;21:00;270501,00;28119,00;0,00;468756,00;11923299,00
830122566;MOVISTAR;05/04/2020;21:00;263711,00;28116,00;0,00;456254,00;11824295,00
830122566;MOVISTAR;06/04/2020;21:00;243829,00;27045,00;0,00;425025,00;11108410,00
830122566;MOVISTAR;07/04/2020;20:00;255193,00;27247,00;0,00;433763,00;11371066,00
830122566;MOVISTAR;08/04/2020;20:00;255888,00;27822,00;0,00;430765,00;11626074,00
830122566;MOVISTAR;09/04/2020;21:00;261909,00;27486,00;0,00;444977,00;11439880,00
830122566;MOVISTAR;10/04/2020;21:00;256839,00;26774,00;0,00;449382,00;11558681,00
830122566;MOVISTAR;11/04/2020;21:00;260819,00;27413,00;0,00;451142,00;11488131,00
830122566;MOVISTAR;12/04/2020;18:00;254564,00;27271,00;0,00;466559,00;11611740,00
830122566;MOVISTAR;13/04/2020;21:00;239110,00;27134,00;0,00;409800,00;10813131,00
830122566;MOVISTAR;14/04/2020;20:00;241915,00;28100,00;0,00;413333,00;10888490,00
830122566;MOVISTAR;15/04/2020;19:00;245478,00;27435,00;0,00;424585,00;11159799,00
830122566;MOVISTAR;16/04/2020;19:00;250822,00;27830,00;0,00;422180,00;11148023,00
830122566;MOVISTAR;17/04/2020;21:00;246458,00;27365,00;0,00;431878,00;11257127,00
830122566;MOVISTAR;18/04/2020;21:00;261904,00;25021,00;0,00;468572,00;11802685,00
830122566;MOVISTAR;19/04/2020;17:00;253417,00;26469,00;0,00;443123,00;11629041,00
830122566;MOVISTAR;20/04/2020;21:00;231034,00;26721,00;0,00;411378,00;10860151,00
830122566;MOVISTAR;21/04/2020;20:00;243711,00;27023,00;0,00;420345,00;11056985,00
830122566;MOVISTAR;22/04/2020;19:00;242593,00;27218,00;0,00;420345,00;10980890,00
830122566;MOVISTAR;23/04/2020;20:00;242179,00;26985,00;0,00;420383,00;10944517,00
830122566;MOVISTAR;24/04/2020;20:00;238523,00;28060,00;0,00;445233,00;11304061,00
830122566;MOVISTAR;25/04/2020;21:00;245415,00;27476,00;0,00;481865,00;11790390,00
830122566;MOVISTAR;26/04/2020;18:00;237398,00;26806,00;0,00;462705,00;11658660,00
830122566;MOVISTAR;27/04/2020;20:00;226698,00;27422,00;0,00;424782,00;10918710,00
830122566;MOVISTAR;28/04/2020;20:00;226834,00;28468,00;0,00;432014,00;10891227,00
830122566;MOVISTAR;29/04/2020;20:00;242104,00;28096,00;0,00;434431,00;11304882,00
830122566;MOVISTAR;30/04/2020;19:00;244307,00;25855,00;0,00;435945,00;11263342,00
830122566;MOVISTAR;01/05/2020;21:00;255813,00;25715,00;0,00;486395,00;11779918,00
830122566;MOVISTAR;02/05/2020;21:00;246672,00;24627,00;0,00;490218,00;11846885,00
830122566;MOVISTAR;03/05/2020;21:00;237511,00;24625,00;0,00;473488,00;11799729,00
830122566;MOVISTAR;04/05/2020;20:00;222093,00;30748,00;0,00;427915,00;10799244,00
830122566;MOVISTAR;05/05/2020;20:00;228014,00;30121,00;0,00;422007,00;10902398,00
830122566;MOVISTAR;06/05/2020;19:00;229502,00;28833,00;0,00;424063,00;10879342,00
830122566;MOVISTAR;07/05/2020;19:00;229533,00;29293,00;0,00;429402,00;10976340,00
830122566;MOVISTAR;08/05/2020;20:00;235741,00;30322,00;0,00;434955,00;11094874,00
830122566;MOVISTAR;09/05/2020;21:00;232858,00;28277,00;0,00;476456,00;11499517,00
830122566;MOVISTAR;10/05/2020;21:00;224686,00;27138,00;0,00;447084,00;11443261,00
830122566;MOVISTAR;11/05/2020;20:00;226897,00;27102,00;0,00;417688,00;10649117,00
830122566;MOVISTAR;12/05/2020;20:00;236065,00;29830,00;0,00;426570,00;10903177,00
830122566;MOVISTAR;13/05/2020;20:00;241634,00;28818,00;0,00;426652,00;10982123,00
830122566;MOVISTAR;14/05/2020;20:00;250681,00;35358,00;0,00;406136,00;11248137,00
830122566;MOVISTAR;15/05/2020;20:00;248094,00;36722,00;0,00;436112,00;11636458,00
830122566;MOVISTAR;16/05/2020;21:00;252192,00;32142,00;0,00;471747,00;11859598,00
830122566;MOVISTAR;17/05/2020;21:00;240831,00;31301,00;0,00;468140,00;11851591,00
830122566;MOVISTAR;18/05/2020;20:00;232435,00;32195,00;0,00;424507,00;10956982,00
830122566;MOVISTAR;19/05/2020;20:00;244200,00;31580,00;0,00;430959,00;11342362,00
830122566;MOVISTAR;20/05/2020;20:00;239821,00;32727,00;0,00;420093,00;11151799,00
830122566;MOVISTAR;21/05/2020;20:00;240454,00;29684,00;0,00;419454,00;11059245,00
830122566;MOVISTAR;22/05/2020;20:00;251898,00;29612,00;0,00;413052,00;11025725,00
830122566;MOVISTAR;23/05/2020;21:00;252700,00;28328,00;0,00;453058,00;11296659,00
830122566;MOVISTAR;24/05/2020;21:00;246167,00;28354,00;0,00;458874,00;11549794,00
830122566;MOVISTAR;25/05/2020;20:00;232181,00;28138,00;0,00;446301,00;11145142,00
830122566;MOVISTAR;26/05/2020;20:00;240094,00;28865,00;0,00;417309,00;10896903,00
830122566;MOVISTAR;27/05/2020;20:00;237539,00;31200,00;0,00;415261,00;10807620,00
830122566;MOVISTAR;28/05/2020;19:00;228367,00;31251,00;0,00;420258,00;10885219,00
830122566;MOVISTAR;29/05/2020;21:00;215008,00;33675,00;0,00;436649,00;10898577,00
830122566;MOVISTAR;30/05/2020;21:00;220048,00;34243,00;0,00;488439,00;11351978,00
830122566;MOVISTAR;31/05/2020;20:00;212966,00;32754,00;0,00;467709,00;11264289,00
830122566;MOVISTAR;01/06/2020;20:00;212060,00;33787,00;0,00;416949,00;10468324,00
830122566;MOVISTAR;02/06/2020;20:00;215731,00;32785,00;0,00;416688,00;10599245,00
830122566;MOVISTAR;03/06/2020;20:00;222463,00;34354,00;0,00;433558,00;10969344,00
830122566;MOVISTAR;04/06/2020;20:00;225835,00;32136,00;0,00;427981,00;10892066,00
830122566;MOVISTAR;05/06/2020;21:00;213682,00;32308,00;0,00;430990,00;10923989,00
830122566;MOVISTAR;06/06/2020;21:00;220957,00;29979,00;0,00;463853,00;10959675,00
830122566;MOVISTAR;07/06/2020;20:00;216771,00;28681,00;0,00;467019,00;11195901,00
830122566;MOVISTAR;08/06/2020;20:00;212637,00;30412,00;0,00;424460,00;10545217,00
830122566;MOVISTAR;09/06/2020;20:00;217247,00;32520,00;0,00;432318,00;10789137,00
830122566;MOVISTAR;10/06/2020;20:00;223499,00;33017,00;0,00;427355,00;10915084,00
830122566;MOVISTAR;11/06/2020;20:00;236925,00;34458,00;0,00;439178,00;11573691,00
830122566;MOVISTAR;12/06/2020;20:00;232181,00;34418,00;0,00;433342,00;11428700,00
830122566;MOVISTAR;13/06/2020;21:00;222741,00;34597,00;0,00;471352,00;11148103,00
830122566;MOVISTAR;14/06/2020;21:00;219779,00;35269,00;0,00;478606,00;11519622,00
830122566;MOVISTAR;15/06/2020;21:00;223441,00;34431,00;0,00;477588,00;11312460,00
830122566;MOVISTAR;16/06/2020;21:00;214717,00;33496,00;0,00;427258,00;10850696,00
830122566;MOVISTAR;17/06/2020;20:00;217387,00;36333,00;0,00;436926,00;11242646,00
830122566;MOVISTAR;18/06/2020;20:00;207683,00;35915,00;0,00;442979,00;11017453,00
830122566;MOVISTAR;19/06/2020;21:00;224294,00;31837,00;0,00;452049,00;11181871,00
830122566;MOVISTAR;20/06/2020;21:00;222584,00;33902,00;0,00;494860,00;11424409,00
830122566;MOVISTAR;21/06/2020;21:00;175731,00;35676,00;0,00;506529,00;11312857,00
830122566;MOVISTAR;22/06/2020;20:00;192529,00;33734,00;0,00;529711,00;11449209,00
830122566;MOVISTAR;23/06/2020;20:00;184366,00;35310,00;0,00;469747,00;11159070,00
830122566;MOVISTAR;24/06/2020;21:00;203284,00;33411,00;0,00;448086,00;10429232,00
830122566;MOVISTAR;25/06/2020;20:00;186551,00;33651,00;0,00;478014,00;10967086,00
830122566;MOVISTAR;26/06/2020;21:00;185143,00;32489,00;0,00;469566,00;11001427,00
830122566;MOVISTAR;27/06/2020;21:00;185600,00;32705,00;0,00;517744,00;11233707,00
830122566;MOVISTAR;28/06/2020;21:00;192234,00;31715,00;0,00;536424,00;11753949,00
830122566;MOVISTAR;29/06/2020;21:00;190995,00;31802,00;0,00;529147,00;11437546,00
830122566;MOVISTAR;30/06/2020;21:00;203100,00;32619,00;0,00;472567,00;11354809,00
830122566;MOVISTAR;01/07/2020;20:00;193155,00;30610,00;0,00;478575,00;11148931,00
830122566;MOVISTAR;02/07/2020;20:00;194253,00;23008,00;0,00;472631,00;10946125,00
830122566;MOVISTAR;03/07/2020;20:00;187802,00;22821,00;0,00;467534,00;10850114,00
830122566;MOVISTAR;04/07/2020;21:00;187865,00;32026,00;0,00;532888,00;11229878,00
830122566;MOVISTAR;05/07/2020;21:00;181770,00;31280,00;0,00;540211,00;11467444,00
830122566;MOVISTAR;06/07/2020;21:00;175446,00;32126,00;0,00;492002,00;10839724,00
830122566;MOVISTAR;07/07/2020;20:00;188396,00;30337,00;0,00;485931,00;11019198,00
830122566;MOVISTAR;08/07/2020;20:00;185878,00;31738,00;0,00;486378,00;11003078,00
830122566;MOVISTAR;09/07/2020;20:00;180559,00;33707,00;0,00;492874,00;11007100,00
830122566;MOVISTAR;10/07/2020;21:00;180656,00;32342,00;0,00;504193,00;11233021,00
830122566;MOVISTAR;11/07/2020;21:00;190601,00;33573,00;0,00;548459,00;11610032,00
830122566;MOVISTAR;12/07/2020;21:00;183718,00;32947,00;0,00;542772,00;11775235,00
830122566;MOVISTAR;13/07/2020;20:00;193898,00;21831,00;0,00;500785,00;11151661,00
830122566;MOVISTAR;14/07/2020;20:00;202794,00;23752,00;0,00;497900,00;11278888,00
830122566;MOVISTAR;15/07/2020;20:00;198464,00;34006,00;0,00;500129,00;11549948,00
830122566;MOVISTAR;16/07/2020;20:00;202239,00;33532,00;0,00;508318,00;11756712,00
830122566;MOVISTAR;17/07/2020;21:00;196712,00;31458,00;0,00;524126,00;11807579,00
830122566;MOVISTAR;18/07/2020;21:00;210980,00;32084,00;0,00;571679,00;12160415,00
830122566;MOVISTAR;19/07/2020;21:00;206754,00;33131,00;0,00;598564,00;12754875,00
830122566;MOVISTAR;20/07/2020;21:00;232975,00;32689,00;0,00;582927,00;12843809,00
830122566;MOVISTAR;21/07/2020;20:00;198540,00;33576,00;0,00;539193,00;12105250,00
830122566;MOVISTAR;22/07/2020;20:00;200632,00;33274,00;0,00;542569,00;12005443,00
830122566;MOVISTAR;23/07/2020;20:00;220914,00;33604,00;0,00;534503,00;12130446,00
830122566;MOVISTAR;24/07/2020;20:00;203281,00;33129,00;0,00;561062,00;12419406,00
830122566;MOVISTAR;25/07/2020;21:00;213453,00;33103,00;0,00;592660,00;12749620,00
830122566;MOVISTAR;26/07/2020;20:00;209085,00;33442,00;0,00;593720,00;12961380,00
830122566;MOVISTAR;27/07/2020;20:00;200611,00;31841,00;0,00;538536,00;11888752,00
830122566;MOVISTAR;28/07/2020;20:00;203814,00;33202,00;0,00;534854,00;12028101,00
830122566;MOVISTAR;29/07/2020;20:00;208471,00;33966,00;0,00;538604,00;12136460,00
830122566;MOVISTAR;30/07/2020;20:00;207286,00;33556,00;0,00;538655,00;12085443,00
830122566;MOVISTAR;31/07/2020;20:00;202246,00;33726,00;0,00;522797,00;11984201,00
830122566;MOVISTAR;01/08/2020;21:00;205265,00;31954,00;0,00;571129,00;12170325,00
830122566;MOVISTAR;02/08/2020;21:00;202105,00;30588,00;0,00;577131,00;12458815,00
830122566;MOVISTAR;03/08/2020;20:00;210362,00;33743,00;0,00;536168,00;11908686,00
830122566;MOVISTAR;04/08/2020;20:00;207883,00;33695,00;0,00;531463,00;12028946,00
830122566;MOVISTAR;05/08/2020;20:00;224222,00;24640,00;0,00;532984,00;12223298,00
830122566;MOVISTAR;06/08/2020;20:00;215183,00;27008,00;0,00;545154,00;12058938,00
830122566;MOVISTAR;07/08/2020;21:00;216474,00;25213,00;0,00;590975,00;12712775,00
830122566;MOVISTAR;08/08/2020;21:00;208700,00;24177,00;0,00;585610,00;12462580,00
830122566;MOVISTAR;09/08/2020;20:00;204398,00;24691,00;0,00;580746,00;12700987,00
830122566;MOVISTAR;10/08/2020;20:00;201783,00;26081,00;0,00;536812,00;11700440,00
830122566;MOVISTAR;11/08/2020;20:00;208517,00;28116,00;0,00;540809,00;11895109,00
830122566;MOVISTAR;12/08/2020;20:00;206203,00;28649,00;0,00;534760,00;11946335,00
830122566;MOVISTAR;13/08/2020;20:00;210802,00;28975,00;0,00;537786,00;12053786,00
830122566;MOVISTAR;14/08/2020;20:00;203977,00;28347,00;0,00;535696,00;12034961,00
830122566;MOVISTAR;15/08/2020;21:00;206841,00;28110,00;0,00;587698,00;12597599,00
830122566;MOVISTAR;16/08/2020;21:00;205171,00;26653,00;0,00;603347,00;12807140,00
830122566;MOVISTAR;17/08/2020;20:00;214431,00;27977,00;0,00;598730,00;12585519,00
830122566;MOVISTAR;18/08/2020;20:00;206559,00;28065,00;0,00;536368,00;11905482,00
830122566;MOVISTAR;19/08/2020;20:00;218550,00;29471,00;0,00;560227,00;12021596,00
830122566;MOVISTAR;20/08/2020;20:00;206091,00;28494,00;0,00;554604,00;12066464,00
830122566;MOVISTAR;21/08/2020;20:00;205608,00;26745,00;0,00;555765,00;12145152,00
830122566;MOVISTAR;22/08/2020;21:00;200235,00;25182,00;0,00;589495,00;12322714,00
830122566;MOVISTAR;23/08/2020;20:00;196410,00;25066,00;0,00;602536,00;12509654,00
830122566;MOVISTAR;24/08/2020;20:00;194606,00;26337,00;0,00;536453,00;11646092,00
830122566;MOVISTAR;25/08/2020;20:00;206825,00;29321,00;0,00;539322,00;11885110,00
830122566;MOVISTAR;26/08/2020;20:00;226046,00;28409,00;0,00;519541,00;11744482,00
830122566;MOVISTAR;27/08/2020;20:00;211273,00;27473,00;0,00;549265,00;12613447,00
830122566;MOVISTAR;28/08/2020;20:00;199041,00;27099,00;0,00;543239,00;12166574,00
830122566;MOVISTAR;29/08/2020;21:00;194195,00;25811,00;0,00;588720,00;12174468,00
830122566;MOVISTAR;30/08/2020;21:00;195446,00;24855,00;0,00;602103,00;12373999,00
830122566;MOVISTAR;31/08/2020;20:00;196324,00;25360,00;0,00;535513,00;11627673,00
830122566;MOVISTAR;01/09/2020;20:00;204049,00;27393,00;0,00;522501,00;11666537,00
830122566;MOVISTAR;02/09/2020;20:00;195524,00;28175,00;7497,00;519856,00;11654194,00
830122566;MOVISTAR;03/09/2020;20:00;193059,00;27546,00;7741,00;508240,00;11633572,00
830122566;MOVISTAR;04/09/2020;20:00;201259,00;28986,00;7595,00;509847,00;11755517,00
830122566;MOVISTAR;05/09/2020;21:00;187862,00;23648,00;8048,00;525074,00;11346650,00
830122566;MOVISTAR;06/09/2020;21:00;193520,00;23857,00;8448,00;548294,00;11513184,00
830122566;MOVISTAR;07/09/2020;21:00;193662,00;25562,00;8086,00;509695,00;11286555,00
830122566;MOVISTAR;08/09/2020;20:00;209156,00;30622,00;7860,00;500785,00;11392307,00
830122566;MOVISTAR;09/09/2020;21:00;187457,00;24696,00;8146,00;509340,00;11457267,00
830122566;MOVISTAR;10/09/2020;21:00;195469,00;28963,00;9997,00;509590,00;11758235,00
830122566;MOVISTAR;11/09/2020;20:00;205138,00;21868,00;8308,00;510808,00;11623900,00
830122566;MOVISTAR;12/09/2020;21:00;190452,00;24154,00;8438,00;526472,00;11469372,00
830122566;MOVISTAR;13/09/2020;21:00;193341,00;24291,00;9124,00;550689,00;11523350,00
830122566;MOVISTAR;14/09/2020;21:00;189992,00;25477,00;8631,00;505534,00;11235774,00
830122566;MOVISTAR;15/09/2020;20:00;202230,00;27445,00;8478,00;500573,00;11515652,00
830122566;MOVISTAR;16/09/2020;20:00;208397,00;27733,00;8565,00;498310,00;11491155,00
830122566;MOVISTAR;17/09/2020;20:00;212030,00;27384,00;9104,00;496285,00;11607121,00
830122566;MOVISTAR;18/09/2020;21:00;198711,00;25925,00;8992,00;507389,00;11572811,00
830122566;MOVISTAR;19/09/2020;21:00;178333,00;25020,00;8480,00;499525,00;11118867,00
830122566;MOVISTAR;20/09/2020;21:00;189069,00;26280,00;9078,00;539157,00;11182737,00
830122566;MOVISTAR;21/09/2020;20:00;194341,00;26018,00;8980,00;513835,00;11350733,00
830122566;MOVISTAR;22/09/2020;20:00;194746,00;30345,00;8082,00;500132,00;11416336,00
830122566;MOVISTAR;23/09/2020;20:00;203940,00;31330,00;11989,00;512931,00;11955103,00
830122566;MOVISTAR;24/09/2020;21:00;195141,00;31953,00;11457,00;521041,00;11775556,00
830122566;MOVISTAR;25/09/2020;21:00;191667,00;31497,00;9183,00;512035,00;11688493,00
830122566;MOVISTAR;26/09/2020;21:00;184349,00;29208,00;8987,00;521694,00;11493215,00
830122566;MOVISTAR;27/09/2020;21:00;191078,00;33732,00;11363,00;545039,00;11672508,00
830122566;MOVISTAR;28/09/2020;20:00;198084,00;34028,00;9277,00;506317,00;11602396,00
830122566;MOVISTAR;29/09/2020;20:00;205412,00;35680,00;8488,00;498940,00;11854934,00
830122566;MOVISTAR;30/09/2020;20:00;203514,00;34461,00;8215,00;495802,00;11593553,00
830122566;MOVISTAR;01/10/2020;21:00;196363,00;31618,00;8737,00;501308,00;11589269,00
830122566;MOVISTAR;02/10/2020;21:00;195059,00;32197,00;7961,00;503749,00;11715756,00
830122566;MOVISTAR;03/10/2020;21:00;185640,00;29932,00;8171,00;526287,00;11564126,00
830122566;MOVISTAR;04/10/2020;21:00;189627,00;30161,00;8994,00;557758,00;11665578,00
830122566;MOVISTAR;05/10/2020;21:00;191579,00;31032,00;8093,00;512583,00;11417629,00
830122566;MOVISTAR;06/10/2020;21:00;197877,00;33068,00;7790,00;509740,00;11606226,00
830122566;MOVISTAR;07/10/2020;20:00;206805,00;31307,00;7776,00;518012,00;11624139,00
830122566;MOVISTAR;08/10/2020;21:00;193497,00;29892,00;7765,00;519700,00;11629012,00
830122566;MOVISTAR;09/10/2020;21:00;183841,00;26363,00;6999,00;480207,00;11179966,00
830122566;MOVISTAR;10/10/2020;21:00;186570,00;28142,00;8295,00;515488,00;11467219,00
830122566;MOVISTAR;11/10/2020;21:00;182989,00;25283,00;8031,00;529393,00;11264609,00
830122566;MOVISTAR;12/10/2020;21:00;206458,00;23950,00;9000,00;566035,00;11875948,00
830122566;MOVISTAR;13/10/2020;22:00;183388,00;24993,00;8694,00;471992,00;11954646,00
830122566;MOVISTAR;14/10/2020;20:00;221001,00;37700,00;8780,00;504042,00;12159208,00
830122566;MOVISTAR;15/10/2020;21:00;197914,00;33634,00;8052,00;513698,00;11965075,00
830122566;MOVISTAR;16/10/2020;21:00;193201,00;31100,00;7701,00;521291,00;11926920,00
830122566;MOVISTAR;17/10/2020;21:00;186672,00;30341,00;7807,00;534006,00;11799086,00
830122566;MOVISTAR;18/10/2020;21:00;204463,00;31128,00;8517,00;554650,00;11779043,00
830122566;MOVISTAR;19/10/2020;21:00;200998,00;32546,00;8735,00;533069,00;11820876,00
830122566;MOVISTAR;20/10/2020;21:00;201378,00;31189,00;8276,00;527999,00;11953276,00
830122566;MOVISTAR;21/10/2020;20:00;209206,00;32449,00;11635,00;521972,00;12261812,00
830122566;MOVISTAR;22/10/2020;21:00;200389,00;32347,00;9928,00;528839,00;12153514,00
830122566;MOVISTAR;23/10/2020;21:00;196051,00;31925,00;8046,00;524172,00;12160103,00
830122566;MOVISTAR;24/10/2020;21:00;188161,00;33269,00;8181,00;533914,00;11947394,00
830122566;MOVISTAR;25/10/2020;21:00;191688,00;30441,00;8567,00;550840,00;11718362,00
830122566;MOVISTAR;26/10/2020;21:00;199052,00;32040,00;8372,00;528151,00;11716309,00
830122566;MOVISTAR;27/10/2020;20:00;208115,00;29414,00;7796,00;524936,00;11956313,00
830122566;MOVISTAR;28/10/2020;20:00;219162,00;32070,00;7661,00;525996,00;12085040,00
830122566;MOVISTAR;29/10/2020;20:00;218947,00;30632,00;8861,00;510158,00;12047236,00
830122566;MOVISTAR;30/10/2020;21:00;203756,00;27661,00;7256,00;515041,00;11979775,00
830122566;MOVISTAR;31/10/2020;21:00;198541,00;27857,00;7955,00;538020,00;11805558,00
830122566;MOVISTAR;01/11/2020;21:00;207112,00;23942,00;8140,00;546551,00;11835728,00
830122566;MOVISTAR;02/11/2020;21:00;214132,00;27814,00;8459,00;566767,00;11825930,00
830122566;MOVISTAR;03/11/2020;21:00;217357,00;26661,00;8183,00;513702,00;11912658,00
830122566;MOVISTAR;04/11/2020;21:00;214731,00;29515,00;8135,00;526212,00;11951688,00
830122566;MOVISTAR;05/11/2020;20:00;221565,00;29521,00;10751,00;517262,00;12201241,00
830122566;MOVISTAR;06/11/2020;21:00;207022,00;26348,00;7622,00;525244,00;12037676,00
830122566;MOVISTAR;07/11/2020;21:00;202203,00;27327,00;7673,00;541125,00;11973641,00
830122566;MOVISTAR;08/11/2020;21:00;212304,00;26786,00;8407,00;568858,00;12174478,00
830122566;MOVISTAR;09/11/2020;21:00;223887,00;23681,00;7746,00;543712,00;12123681,00
830122566;MOVISTAR;10/11/2020;20:00;246201,00;26565,00;8755,00;529732,00;12526254,00
830122566;MOVISTAR;11/11/2020;21:00;225806,00;24848,00;8212,00;528198,00;12223794,00
830122566;MOVISTAR;12/11/2020;21:00;212928,00;27772,00;7875,00;525623,00;12332461,00
830122566;MOVISTAR;13/11/2020;21:00;210916,00;26935,00;7698,00;529805,00;12224362,00
830122566;MOVISTAR;14/11/2020;21:00;204748,00;24847,00;8161,00;551826,00;12275460,00
830122566;MOVISTAR;15/11/2020;21:00;203186,00;22720,00;8079,00;546241,00;11866932,00
830122566;MOVISTAR;16/11/2020;21:00;215444,00;24215,00;8321,00;563853,00;12061782,00
830122566;MOVISTAR;17/11/2020;21:00;221586,00;31836,00;8184,00;542544,00;12252055,00
830122566;MOVISTAR;18/11/2020;21:00;230930,00;33963,00;8270,00;542332,00;12547984,00
830122566;MOVISTAR;19/11/2020;21:00;228165,00;34182,00;8580,00;538299,00;12499975,00
830122566;MOVISTAR;20/11/2020;21:00;220830,00;31841,00;8716,00;524114,00;12359266,00
830122566;MOVISTAR;21/11/2020;21:00;226006,00;36091,00;8249,00;522498,00;12046237,00
830122566;MOVISTAR;22/11/2020;21:00;221326,00;37468,00;9374,00;561947,00;12318739,00
830122566;MOVISTAR;23/11/2020;21:00;220808,00;35937,00;8429,00;525940,00;12057294,00
830122566;MOVISTAR;24/11/2020;21:00;224112,00;32410,00;9899,00;515438,00;12108563,00
830122566;MOVISTAR;25/11/2020;21:00;224442,00;29329,00;8069,00;517946,00;11909052,00
830122566;MOVISTAR;26/11/2020;21:00;218578,00;33369,00;8069,00;501917,00;11854008,00
830122566;MOVISTAR;27/11/2020;21:00;206157,00;33137,00;8412,00;499069,00;11725033,00
830122566;MOVISTAR;28/11/2020;21:00;209914,00;35723,00;8365,00;508189,00;11616821,00
830122566;MOVISTAR;29/11/2020;21:00;226338,00;35661,00;7845,00;530431,00;11580383,00
830122566;MOVISTAR;30/11/2020;21:00;220120,00;31214,00;8188,00;504773,00;11520043,00
830122566;MOVISTAR;01/12/2020;21:00;236098,00;30632,00;9550,00;499570,00;11928458,00
830122566;MOVISTAR;02/12/2020;21:00;217806,00;33720,00;10159,00;504567,00;12070482,00
830122566;MOVISTAR;03/12/2020;21:00;206045,00;40469,00;9357,00;498060,00;11763091,00
830122566;MOVISTAR;04/12/2020;21:00;197837,00;39590,00;8745,00;489615,00;11596427,00
830122566;MOVISTAR;05/12/2020;21:00;187826,00;40207,00;8070,00;498707,00;11532941,00
830122566;MOVISTAR;06/12/2020;21:00;209569,00;44874,00;8330,00;526225,00;11717282,00
830122566;MOVISTAR;07/12/2020;14:00;184366,00;37448,00;8136,00;406409,00;10885862,00
830122566;MOVISTAR;08/12/2020;21:00;214938,00;38480,00;7899,00;583097,00;12316057,00
830122566;MOVISTAR;09/12/2020;21:00;229725,00;42924,00;9542,00;523772,00;12253779,00
830122566;MOVISTAR;10/12/2020;21:00;210946,00;41704,00;9089,00;531704,00;12292049,00
830122566;MOVISTAR;11/12/2020;21:00;201341,00;39696,00;9239,00;523539,00;12225379,00
830122566;MOVISTAR;12/12/2020;21:00;195031,00;39791,00;8845,00;541844,00;12128930,00
830122566;MOVISTAR;13/12/2020;21:00;235693,00;22809,00;9283,00;555702,00;12129277,00
830122566;MOVISTAR;14/12/2020;21:00;207100,00;41037,00;9222,00;534396,00;11968738,00
830122566;MOVISTAR;15/12/2020;21:00;216953,00;42444,00;13646,00;515841,00;12627300,00
830122566;MOVISTAR;16/12/2020;21:00;203002,00;41879,00;10618,00;517152,00;12260294,00
830122566;MOVISTAR;17/12/2020;21:00;197730,00;46359,00;11561,00;512781,00;12144746,00
830122566;MOVISTAR;18/12/2020;21:00;188793,00;43368,00;9625,00;495458,00;11933378,00
830122566;MOVISTAR;19/12/2020;21:00;182219,00;42316,00;9854,00;509192,00;11753086,00
830122566;MOVISTAR;20/12/2020;21:00;195388,00;42691,00;10114,00;546217,00;11951849,00
830122566;MOVISTAR;21/12/2020;21:00;189740,00;42717,00;10928,00;502362,00;11641900,00
