"","Proveedor","TrafDate","RushHour","TrafIntNal","TrafNAPCo","TrafAcuer","TrafLocal","TrafTotal"
"4475","UNE","2020-08-12","20:59",194920,43649,278793,817947,23512652
"4476","UNE","2020-08-13","20:59",202786,46378,191183,839050,23043908
"4477","UNE","2020-08-14","21:29",190926,40907,259592,795432,23659844
"4478","UNE","2020-08-15","21:59",191408,50811,266603,930518,25888656
"4479","UNE","2020-08-16","21:29",187841,43092,285333,953076,26815204
"4480","UNE","2020-08-17","20:59",200090,45915,294610,938783,26534696
"4481","UNE","2020-08-18","20:59",194578,46467,280378,824224,23922868
"4482","UNE","2020-08-19","21:29",205495,48215,264204,819901,22907688
"4483","UNE","2020-08-20","20:59",203039,45945,271042,796073,23495490
"4484","UNE","2020-08-21","21:59",195147,46276,257665,843662,24047560
"4485","UNE","2020-08-22","22:00",188789,38665,254801,890690,24468380
"4486","UNE","2020-08-23","21:00",196521,37642,271353,922983,25434588
"4487","UNE","2020-08-24","21:29",205620,39205,257551,820206,23407420
"4488","UNE","2020-08-25","20:30",239326,30788,291056,793823,24314812
"4489","UNE","2020-08-26","22:00",201087,30424,270179,843148,23882120
"4490","UNE","2020-08-27","20:59",205695,45021,294618,808189,25471804
"4491","UNE","2020-08-28","21:59",202570,29253,262652,804235,24801432
"4492","UNE","2020-08-29","21:30",209533,21248,276438,823594,24344864
"4493","UNE","2020-08-30","21:29",212477,23202,269675,884688,25273096
"4494","UNE","2020-08-31","20:59",216933,26032,282551,780572,24582664
"4495","UNE","2020-09-01","20:59",217695,26423,276849,767573,23572448
"4496","UNE","2020-09-02","21:59",198315,26043,263162,774846,23415160
"4497","UNE","2020-09-03","21:59",188061,27438,261025,776936,23351000
"4498","UNE","2020-09-04","22:29",179979,35895,242224,782785,23362972
"4499","UNE","2020-09-05","21:59",166592,36058,243343,768661,22494026
"4500","UNE","2020-09-06","20:59",178213,37222,268989,827983,24383848
"4501","UNE","2020-09-07","20:59",190728,39722,274485,768732,23050396
"4502","UNE","2020-09-08","21:30",212239,44511,263426,748871,22907144
"4503","UNE","2020-09-09","20:59",182510,37581,273282,782833,24401290
"4504","UNE","2020-09-10","20:59",191173,42295,274420,760660,24751792
"4505","UNE","2020-09-11","20:59",189568,43420,268296,778805,23495880
"4506","UNE","2020-09-12","22:00",166676,35520,246998,787329,22403664
"4507","UNE","2020-09-13","21:29",173245,36238,255252,856054,23409292
"4508","UNE","2020-09-14","20:59",184696,38944,280333,781672,22956592
"4509","UNE","2020-09-15","21:00",195089,40137,272751,759021,23065520
"4510","UNE","2020-09-16","21:59",182466,43488,257876,785586,23771148
"4511","UNE","2020-09-17","20:59",201394,48590,277972,760739,23550796
"4512","UNE","2020-09-18","21:59",178862,43897,255060,768185,23182128
"4513","UNE","2020-09-19","21:29",153274,40323,239721,705393,21847476
"4514","UNE","2020-09-20","20:59",170696,41653,261600,810581,22542692
"4515","UNE","2020-09-21","21:01",167458,40667,281098,762527,21755566
"4516","UNE","2020-09-22","20:59",173281,42132,275953,709494,21868530
"4517","UNE","2020-09-23","20:30",218459,49323,271667,709175,23052436
"4518","UNE","2020-09-24","21:59",162371,48352,263405,740603,22312848
"4519","UNE","2020-09-25","21:59",163978,46264,268136,722240,22423302
"4520","UNE","2020-09-26","21:59",151788,40380,260319,728902,22198922
"4521","UNE","2020-09-27","20:30",163532,47235,278337,806833,23085586
"4522","UNE","2020-09-28","21:59",170291,50388,273436,769090,22972544
"4523","UNE","2020-09-29","20:30",188042,54555,307875,721997,24006460
"4524","UNE","2020-09-30","21:59",170881,52465,273647,725812,22697464
"4525","UNE","2020-10-01","20:59",178918,49069,298664,699118,23042212
"4526","UNE","2020-10-02","21:59",163197,45694,286952,737202,22848972
"4527","UNE","2020-10-03","21:29",153523,42090,270116,731160,22625510
"4528","UNE","2020-10-04","21:29",156751,42150,286206,802620,23112980
"4529","UNE","2020-10-05","20:59",168308,47026,302650,733399,22547468
"4530","UNE","2020-10-06","20:59",181027,54835,294197,755628,22915882
"4531","UNE","2020-10-07","20:29",182027,49242,305355,739729,23106640
"4532","UNE","2020-10-08","20:59",172622,46411,298455,738794,23150544
"4533","UNE","2020-10-09","21:59",151319,41424,272325,701476,22041546
"4534","UNE","2020-10-10","21:30",158105,45341,243607,715134,22301632
"4535","UNE","2020-10-11","21:29",150891,39728,247530,761034,22087112
"4536","UNE","2020-10-12","21:29",179574,40742,281310,834103,22708624
"4537","UNE","2020-10-13","20:59",183502,55285,296672,780378,23940572
"4538","UNE","2020-10-14","21:53",181320,50540,282217,775824,23059770
"4539","UNE","2020-10-15","20:59",174226,47536,292358,737861,23722204
"4540","UNE","2020-10-16","21:59",159055,41877,275915,761229,23434600
"4541","UNE","2020-10-17","21:59",154198,39452,267487,759530,23026032
"4542","UNE","2020-10-18","21:30",172496,42119,281467,829086,23748652
"4543","UNE","2020-10-19","21:29",179348,46629,288173,767099,23378084
"4544","UNE","2020-10-20","20:59",185968,45849,296968,772141,23629804
"4545","UNE","2020-10-21","21:59",173635,49423,285141,794109,24202756
"4546","UNE","2020-10-22","20:29",181786,43366,309088,741889,23948064
"4547","UNE","2020-10-23","21:59",168407,41701,271657,773182,22996608
"4548","UNE","2020-10-24","21:29",158918,44088,272379,783929,23596052
"4549","UNE","2020-10-25","21:30",169854,41025,275694,839313,23789352
"4550","UNE","2020-10-26","21:00",185125,43417,298738,786721,23324304
"4551","UNE","2020-10-27","21:01",190518,39609,291263,784030,23440600
"4552","UNE","2020-10-28","20:29",207447,43720,302590,767676,23896630
"4553","UNE","2020-10-29","20:29",183586,45166,318988,751789,24104792
"4554","UNE","2020-10-30","21:59",176900,37465,278406,788268,23343688
"4555","UNE","2020-10-31","21:29",181401,36563,284960,819206,23806704
"4556","UNE","2020-11-01","21:00",183368,35847,286470,785132,23882072
"4557","UNE","2020-11-02","20:59",197136,40258,188603,812721,24611914
"4558","UNE","2020-11-03","21:59",189447,38169,292406,763145,23196924
"4559","UNE","2020-11-04","21:30",205988,43343,301441,747824,23421246
"4560","UNE","2020-11-05","20:59",202047,39721,310642,747276,23597570
"4561","UNE","2020-11-06","21:59",171487,35638,292639,757025,23412112
"4562","UNE","2020-11-07","22:00",168589,35357,282465,775434,23411232
"4563","UNE","2020-11-08","21:29",190751,36825,298153,833180,24672592
"4564","UNE","2020-11-09","20:59",214023,38372,316328,775674,24287398
"4565","UNE","2020-11-10","21:00",255040,41327,305415,778651,25091866
"4566","UNE","2020-11-11","21:29",231634,42339,283288,784737,24444112
"4567","UNE","2020-11-12","21:59",190286,35746,295141,788133,24195752
"4568","UNE","2020-11-13","21:59",181781,36580,300741,786950,24147642
"4569","UNE","2020-11-14","21:59",192319,30397,247403,768670,23568676
"4570","UNE","2020-11-15","21:00",166324,33071,288294,785323,23023594
"4571","UNE","2020-11-16","21:29",183378,34171,281133,914573,23953180
"4572","UNE","2020-11-17","21:31",201272,51160,293102,825268,24411004
"4573","UNE","2020-11-18","21:00",204758,53103,288797,826444,24537748
"4574","UNE","2020-11-19","21:59",198442,50420,292810,782621,23453564
"4575","UNE","2020-11-20","22:00",229062,50111,252143,771368,24007196
"4576","UNE","2020-11-21","22:00",206466,54115,263044,723768,23210478
"4577","UNE","2020-11-22","21:29",187307,51738,285149,781117,23878644
"4578","UNE","2020-11-23","22:00",191535,47047,285244,755815,22964172
"4579","UNE","2020-11-24","21:30",267767,48039,224127,748976,23258114
"4580","UNE","2020-11-25","22:00",282335,48307,210918,752390,22806070
"4581","UNE","2020-11-26","21:00",270122,47578,228368,715719,23229904
"4582","UNE","2020-11-27","22:00",253757,45938,215982,779613,22922934
"4583","UNE","2020-11-28","21:30",254536,56436,199952,741753,22649366
"4584","UNE","2020-11-29","21:30",263319,51861,217118,818199,23092686
"4585","UNE","2020-11-30","22:00",271414,47059,202797,781097,22959888
"4586","UNE","2020-12-01","21:30",298870,49317,209882,767240,23395736
"4587","UNE","2020-12-02","21:59",260182,56432,217303,771439,23785424
"4588","UNE","2020-12-03","22:00",238721,50466,210103,786209,22752138
"4589","UNE","2020-12-04","22:00",237715,50897,195826,778141,23622176
"4590","UNE","2020-12-05","22:00",211981,52250,197033,758220,23090020
"4591","UNE","2020-12-06","21:31",232328,64792,200717,813631,23630328
"4592","UNE","2020-12-07","13:30",224564,50901,211414,571305,21868188
"4593","UNE","2020-12-08","21:30",246392,62991,203947,819824,23408964
"4594","UNE","2020-12-09","21:59",262194,61864,238401,815903,24001628
"4595","UNE","2020-12-10","22:00",265640,68800,211106,839317,23966436
"4596","UNE","2020-12-11","21:59",245051,66989,206731,812250,23750306
"4597","UNE","2020-12-12","21:59",226010,64482,195860,795328,23540734
"4598","UNE","2020-12-13","21:30",275872,66830,206808,841209,23217818
"4599","UNE","2020-12-14","21:59",252339,69466,213299,848524,23321930
"4600","UNE","2020-12-15","22:02",259576,74614,220522,839771,24867672
"4601","UNE","2020-12-16","22:00",231431,80916,227163,815329,24129432
"4602","UNE","2020-12-17","14:02",226344,60679,209091,627094,22605436
"4603","UNE","2020-12-18","22:00",243797,59533,203292,803147,23923104
"4604","UNE","2020-12-19","22:00",221185,58950,198411,784542,23548532
"4605","UNE","2020-12-20","21:31",256641,66469,205801,835694,23658312
"4606","UNE","2020-12-21","21:59",225286,66990,213189,833404,22168656
"4607","UNE","2020-12-22","22:00",233570,70578,212586,821598,22381950
"4608","UNE","2020-12-23","22:00",212762,61792,198030,772359,21926206
"4609","UNE","2020-12-24","14:02",226794,61129,209541,631594,22629948
"4610","UNE","2020-12-25","21:30",220047,78627,188582,869390,23770996
"4611","UNE","2020-12-26","22:01",223797,78835,214954,903046,23818300
"4612","UNE","2020-12-27","21:31",256649,80912,226107,966056,25219876
"4613","UNE","2020-12-28","22:01",242107,74936,212207,876277,23605216
"4614","UNE","2020-12-29","22:00",224751,71665,208205,842611,23465012
"4615","UNE","2020-12-30","22:00",219567,65983,202274,794276,22320826
"4616","UNE","2020-12-31","14:01",178807,47307,161635,581136,19985486
"4617","UNE","2021-01-01","21:30",206440,75820,192723,866921,23575800
"4618","UNE","2021-01-02","22:00",219531,80291,199949,914691,24384120
"4619","UNE","2021-01-03","21:30",223838,82694,212318,917963,23946888
"4620","UNE","2021-01-04","22:00",236833,79032,216913,872338,24553236
"4621","UNE","2021-01-05","22:01",224598,83075,214485,869564,23686976
"4622","UNE","2021-01-06","22:00",226316,84981,216436,890416,24570544
"4623","UNE","2021-01-07","22:00",222620,85038,214098,872977,24465136
"4624","UNE","2021-01-08","22:00",244866,83851,220841,948984,25226404
"4625","UNE","2021-01-09","21:31",253204,82547,236073,1006515,27273544
"4626","UNE","2021-01-10","21:30",251530,82557,228030,992630,26789700
"4627","UNE","2021-01-11","21:30",250492,82536,240537,997666,27742568
"4628","UNE","2021-01-12","22:00",232663,83060,216851,852078,24563008
"4629","UNE","2021-01-13","22:01",246116,87829,224400,865316,24550576
"4630","UNE","2021-01-14","22:00",236720,83151,223606,878580,25326972
"4631","UNE","2021-01-15","22:00",242484,83540,226880,901227,25424472
"4632","UNE","2021-01-16","22:00",253950,88636,218042,941275,26711470
"4633","UNE","2021-01-17","21:31",257345,86164,230274,964393,26830740
"4634","UNE","2021-01-18","21:30",235809,90559,219004,845943,24367528
"4635","UNE","2021-01-19","22:01",243490,90651,217856,876757,24638288
"4636","UNE","2021-01-20","21:30",241757,91943,214934,841400,24735166
"4637","UNE","2021-01-21","21:30",250181,91370,219048,851915,24917448
"4638","UNE","2021-01-22","22:01",249254,90068,204951,883225,24852016
"4639","UNE","2021-01-23","22:30",243897,88674,202228,911117,25470300
"4640","UNE","2021-01-24","21:30",243246,91564,227889,952873,25697078
"4641","UNE","2021-01-25","21:30",169564,89137,298400,863893,24379408
"4642","UNE","2021-01-26","21:30",171666,90159,297574,864901,24646784
"4643","UNE","2021-01-27","21:30",186339,84449,280081,829624,24891986
"4644","UNE","2021-01-28","21:30",166330,89574,295303,852051,25182886
"4645","UNE","2021-01-29","21:30",167990,82334,279887,821940,25025226
"4646","UNE","2021-01-30","21:30",168549,82949,272295,833342,24436654
"4647","UNE","2021-01-31","20:59",164662,83135,295648,889223,24415072
"4648","UNE","2021-02-01","21:30",182833,88989,287140,821976,24890984
"4649","UNE","2021-02-02","21:32",190523,92708,293230,810692,25422164
"4650","UNE","2021-02-03","22:02",175104,92816,306414,882659,25290630
"4651","UNE","2021-02-04","22:00",174835,93084,299263,854751,26036030
"4652","UNE","2021-02-05","21:30",179040,92965,287192,864731,24796848
"4653","UNE","2021-02-06","22:02",168760,94204,282162,846674,25319540
"4654","UNE","2021-02-07","21:03",168167,92214,301371,905930,24879550
"4655","UNE","2021-02-08","21:33",178438,90742,317011,868832,25277662
"4656","UNE","2021-02-09","22:35",165144,82725,282538,818828,24966346
"4657","UNE","2021-02-10","21:37",176184,94612,335755,888520,26269332
"4658","UNE","2021-02-11","22:00",172360,90609,296788,830001,25582472
"4659","UNE","2021-02-12","22:00",169014,93821,315095,878624,26247984
"4660","UNE","2021-02-13","22:03",155039,91941,301250,860735,24966488
"4661","UNE","2021-02-14","21:33",162359,93409,308836,947463,25336940
"4662","UNE","2021-02-15","21:34",179428,91732,318001,878732,25483020
"4663","UNE","2021-02-16","21:50",178638,102350,300384,834248,24700688
"4664","UNE","2021-02-17","21:29",177800,93021,335753,889590,26543338
"4665","UNE","2021-02-18","21:29",183023,92377,351285,844520,26309388
"4666","UNE","2021-02-19","21:30",187568,91068,313972,879589,26163884
"4667","UNE","2021-02-20","22:01",155276,91063,300848,870671,25502008
"4668","UNE","2021-02-21","21:31",178708,102741,315796,942631,26182850
"4669","UNE","2021-02-22","21:32",181223,92077,322951,883682,25578276
"4670","UNE","2021-02-23","21:30",187936,90904,330581,893386,26163388
"4671","UNE","2021-02-24","21:29",186646,97451,347445,893850,26375584
"4672","UNE","2021-02-25","21:29",194279,93104,360077,972769,28433124
"4673","UNE","2021-02-26","21:59",188651,91669,300295,890948,28664106
"4674","UNE","2021-02-27","21:59",156626,89199,295712,870671,25817008
"4675","UNE","2021-02-28","21:29",165268,90519,321016,915248,26455300
"4676","UNE","2021-03-01","20:59",193963,94140,339627,881762,26587786
"4677","UNE","2021-03-02","20:59",187086,96297,343248,855357,27138318
"4678","UNE","2021-03-03","21:29",184330,93803,336320,872263,26321112
"4679","UNE","2021-03-04","21:30",183821,97813,334699,880587,26973608
"4680","UNE","2021-03-05","22:00",186446,102620,324868,824420,27130248
"4681","UNE","2021-03-06","22:00",158458,104976,306235,831574,25993628
"4682","UNE","2021-03-07","21:30",169716,97756,326760,928729,26756214
"4683","UNE","2021-03-08","21:30",184845,88232,334800,856524,26379848
"4684","UNE","2021-03-09","21:30",186749,93288,342569,874759,26562744
"4685","UNE","2021-03-10","21:30",191415,88760,352962,878485,26977446
"4686","UNE","2021-03-11","21:29",218597,106275,316421,886460,26026770
"4687","UNE","2021-03-12","21:29",200972,92989,310264,888399,26822880
"4688","UNE","2021-03-13","21:59",158936,95288,307258,892679,26485202
"4689","UNE","2021-03-14","21:30",193222,105706,334710,927310,26660884
"4690","UNE","2021-03-15","20:00",180779,87456,339381,816517,26479236
"4691","UNE","2021-03-16","22:00",182195,102403,335402,858460,28357274
"4692","UNE","2021-03-17","21:30",209161,93871,309582,850951,26469560
"4693","UNE","2021-03-18","21:30",197528,88611,332819,869059,27163348
"4694","UNE","2021-03-19","21:30",173799,87149,306406,815375,25825762
"4695","UNE","2021-03-20","21:30",172082,87153,308747,860725,25907052
"4696","UNE","2021-03-21","21:29",189426,95261,310155,885205,25932548
"4697","UNE","2021-03-22","20:59",213618,81435,349870,987083,27269556
"4698","UNE","2021-03-23","21:59",195656,79656,335203,883521,26637104
"4699","UNE","2021-03-24","21:59",184831,105280,331309,849518,26342628
"4700","UNE","2021-03-25","21:29",182260,92631,338718,862757,26987170
"4701","UNE","2021-03-26","21:59",178726,99369,332622,896987,27636176
"4702","UNE","2021-03-27","21:59",175424,108897,323020,892649,26580740
"4703","UNE","2021-03-28","21:29",178684,102683,334311,962779,27830676
"4704","UNE","2021-03-29","21:29",185345,100077,334092,906916,26337144
"4705","UNE","2021-03-30","21:59",191235,106645,337231,881405,27182820
"4706","UNE","2021-03-31","21:59",197519,101609,344626,905566,28320408
"4707","UNE","2021-04-01","21:29",182952,104551,338078,936966,27965500
"4708","UNE","2021-04-02","20:59",189342,103786,329718,979643,28320636
"4709","UNE","2021-04-03","21:29",173947,102975,336921,940320,26968096
"4710","UNE","2021-04-04","20:59",249967,101116,319851,997307,28285326
"4711","UNE","2021-04-05","21:29",191157,97348,347829,950313,27284286
"4712","UNE","2021-04-06","20:59",210495,106302,360789,918017,27978162
"4713","UNE","2021-04-07","20:59",205350,102069,350289,897018,28163144
"4714","UNE","2021-04-08","21:29",197480,97416,346800,927595,27792996
"4715","UNE","2021-04-09","21:29",202261,100265,361171,975609,28901006
"4716","UNE","2021-04-10","21:29",221210,110201,374734,999225,29772896
"4717","UNE","2021-04-11","21:29",190827,106156,375827,1021848,30606070
"4718","UNE","2021-04-12","21:29",194773,95049,361820,917867,27368674
"4719","UNE","2021-04-13","21:29",191117,99136,386107,896982,27745836
"4720","UNE","2021-04-14","21:59",188800,95128,361666,893526,28402124
"4721","UNE","2021-04-15","21:29",198591,90323,365698,880939,28096342
"4722","UNE","2021-04-16","21:59",202882,98779,362556,962193,29694224
"4723","UNE","2021-04-17","21:59",188643,102597,379842,1008440,29427692
"4724","UNE","2021-04-18","20:59",190863,100209,387647,1017010,30370028
"4725","UNE","2021-04-19","21:29",222050,77215,361952,921145,27440808
"4726","UNE","2021-04-20","21:29",190808,104044,373523,923979,28195728
"4727","UNE","2021-04-21","21:29",205921,108524,384570,929887,28346792
"4728","UNE","2021-04-22","21:29",200735,103297,372011,940525,28924968
"4729","UNE","2021-04-23","21:29",241916,104144,386753,1006669,30669648
"4730","UNE","2021-04-24","21:29",208672,104089,379662,1021231,30825992
"4731","UNE","2021-04-25","21:59",219749,111224,384789,1008879,31070664
"4732","UNE","2021-04-26","20:29",212086,98139,374344,903096,28600932
"4733","UNE","2021-04-27","20:29",219913,98386,381601,917471,29234606
"4734","UNE","2021-04-28","20:29",211722,97000,391446,1016203,29940248
"4735","UNE","2021-04-29","21:29",245048,94232,345060,998211,28479528
"4736","UNE","2021-04-30","21:29",211229,105343,357948,1024941,30465082
"4737","UNE","2021-05-01","21:29",188636,106292,388778,1126586,31946676
"4738","UNE","2021-05-02","20:59",191406,106493,391750,1103876,31572364
"4739","UNE","2021-05-03","20:59",190250,98571,372047,971343,28356272
"4740","UNE","2021-05-04","20:59",230047,103927,329670,980492,28787792
"4741","UNE","2021-05-05","20:29",254960,82633,375853,987101,28937488
"4742","UNE","2021-05-06","21:29",225991,89100,357457,959672,28261868
"4743","UNE","2021-05-07","21:59",197855,90701,364335,953979,28928542
"4744","UNE","2021-05-08","21:29",232709,94797,345679,997971,30067152
"4745","UNE","2021-05-09","20:59",228605,89135,337517,991421,29575792
"4746","UNE","2021-05-10","21:59",217598,79759,320084,935907,27487244
"4747","UNE","2021-05-11","21:29",162340,87895,327288,920975,26614858
"4748","UNE","2021-05-12","21:29",246020,84128,321912,930020,28698578
"4749","UNE","2021-05-13","21:59",241403,86873,299409,897962,26662448
"4750","UNE","2021-05-14","21:29",178811,81463,362270,874943,27168442
"4751","UNE","2021-05-15","21:59",166967,83225,351746,907367,26833056
"4752","UNE","2021-05-16","21:59",166719,83160,349333,895664,26888492
"4753","UNE","2021-05-17","21:00",189208,89915,418744,1012758,28554884
"4754","UNE","2021-05-18","21:29",188011,81748,364685,840641,27150292
"4755","UNE","2021-05-19","21:59",184855,87698,371519,942133,27972100
"4756","UNE","2021-05-20","21:29",197754,85810,385212,893859,28505154
"4757","UNE","2021-05-21","21:59",180430,77883,369777,896074,27814354
"4758","UNE","2021-05-22","21:59",156331,76546,368268,910442,27363694
"4759","UNE","2021-05-23","20:59",161444,79135,391883,939510,27907082
"4760","UNE","2021-05-24","20:29",197341,81927,383140,859241,28138612
"4761","UNE","2021-05-25","21:59",183574,75211,362016,876931,27779880
